ID,Prediction
4574,Phase 1
154715,Approved
139013,Phase 1/2
90341,Discontinued in Phase 2
11366,Phase 3
43105,Approved
173699,Phase 2
157160,Approved
145183,Phase 3
117257,Phase 2
81447,Phase 1/2
101752,Phase 1
103579,Approved
189168,Phase 2
86599,Phase 2
118701,Approved
32597,Phase 2
68923,Phase 2
78611,Phase 2
111589,Phase 2
11205,Phase 3
22353,Phase 3
83013,Phase 1
145437,Phase 2
13288,Phase 2
157510,Phase 2
66848,Investigative
83136,Phase 2
115810,Phase 1
179106,Phase 2
135436,Phase 2
128742,Approved
134877,Phase 2
92428,Investigative
18475,Phase 1
58318,Approved
126308,Investigative
151385,Approved
185558,Phase 2
171731,Phase 2
13459,Phase 2
168761,Phase 2/3
84652,Phase 3
19616,Phase 1
23210,Phase 2
19509,Phase 2
115461,Phase 1
180077,Approved
37603,Phase 2
96503,Phase 2
33129,Phase 2
80692,Phase 2
25662,Phase 2
136457,Phase 2
174785,Phase 3
112199,Discontinued in Phase 3
116228,Phase 3
131424,Approved
3790,Phase 2
150420,Phase 3
43488,Phase 2
7630,Phase 2
16482,Phase 2
191992,Phase 2
90086,Phase 1
158481,Phase 1/2
133755,Phase 1
40239,Phase 2
62276,Phase 2
131452,Approved
129952,Terminated
63702,Phase 2
187006,Phase 2
124672,Approved
47451,Phase 3
91516,Phase 2
104117,Investigative
32218,Phase 2
176902,Phase 1
15640,Phase 3
99810,Phase 2
186324,Phase 2
83721,Phase 2
185316,Phase 1/2
123047,Phase 2
83568,Approved
12199,Phase 1
2190,Phase 2
41039,Phase 2
27974,Phase 3
109418,Phase 2
48336,Phase 2
180130,Phase 2
17699,Phase 2
38336,Phase 2
119428,Phase 1
26039,Phase 2
37710,Phase 2
14059,Phase 2
41662,Phase 2
98626,Phase 2
96568,Discontinued in Phase 3
147073,Phase 1
73521,Phase 2
161104,Terminated
24220,Phase 2
107078,Phase 1
44070,Approved
116409,Patented
50880,Phase 3
153332,Phase 1
1421,Phase 3
112252,Phase 1
25826,Approved
83796,Phase 1
191024,Phase 3
178726,Phase 2
74344,Approved
163433,Phase 2
90361,Phase 2
108295,Phase 2
22254,Phase 2
54725,Phase 2
92501,Phase 1
110960,Phase 2
115695,Phase 1
77956,Approved
129489,Phase 2
104699,Phase 1
35909,Approved
65044,Phase 3
96776,Phase 1/2
93051,Phase 2
110833,Phase 2
141424,Approved
52505,Phase 2
148827,Phase 1
37264,Phase 2
31404,Investigative
24280,Phase 2
24381,Phase 2
136141,Phase 3
43208,Approved
69497,Phase 2
27258,Phase 2
78604,Phase 2
72469,Approved
122362,Approved
142422,Phase 3
81104,Phase 1/2
142931,Discontinued in Phase 1
39089,Phase 2
89051,Approved
62598,Approved
88773,Phase 3
179081,Phase 2
59188,Phase 1
31117,Phase 1
36988,Phase 2
150539,Phase 2
31745,Investigative
73082,Phase 2
94187,Phase 3
35260,Phase 2
178404,Phase 2
169369,Phase 2
158773,Phase 2
113432,Phase 2
117139,Phase 2
84537,Phase 3
40807,Phase 1
156098,Investigative
93417,Phase 2
86730,Phase 2
20075,Terminated
108590,Approved
153863,Investigative
119213,Phase 2
112681,Discontinued in Phase 2
190755,Phase 2
52291,Phase 2
9880,Approved
156206,Terminated
149277,Phase 3
35774,Phase 2
37353,Phase 1
161676,Investigative
27738,Phase 2
110272,Discontinued in Phase 2
112452,Discontinued in Phase 3
80310,Phase 2
141834,Phase 1
58141,Investigative
168993,Approved
51914,Investigative
72804,Phase 2
41055,Approved
78576,Phase 2
17366,Phase 3
613,Phase 1
67368,Approved
54818,Approved
119444,Phase 1
3279,Discontinued in Phase 2
138685,Phase 2
29085,Phase 1
100115,Approved
66293,Approved
47865,Phase 2
122125,Phase 2
114451,Approved
153828,Phase 2
120115,Discontinued in Phase 2
16778,Phase 2
131260,Approved
185088,Approved
35738,Phase 2
24485,Phase 2
75633,Phase 2
118312,Approved
129614,Phase 3
98089,Discontinued in Phase 1/2
119203,Approved
118582,Approved
37532,Approved
165496,Approved
39962,Phase 2
186664,Phase 1
128325,Phase 3
182483,Approved
28756,Phase 2
191989,Phase 1
94470,Phase 2
71685,Phase 1
124412,Phase 1
53659,Approved
151795,BLA submitted
154262,Phase 1
142205,Approved
154266,Phase 2
16960,Phase 1
129508,Phase 2
113394,Phase 2
132809,Phase 2
172404,Phase 2
175214,Approved
106368,Phase 2
122728,Phase 2
56430,Phase 2
155381,Phase 2
30197,Phase 1
176037,Approved
98586,Phase 2
131907,Approved
46198,Phase 2
154157,Discontinued in Phase 2
183411,Patented
49092,Phase 1
50075,Approved
24346,Approved
140649,Phase 1
155708,Phase 2
82629,Approved
122820,Phase 2
9434,Approved
172736,Phase 2
74828,Phase 3
149422,Phase 2
139133,Approved
43031,Phase 1
87309,Approved
153422,Approved
20175,Approved
103389,Phase 2
187886,Phase 2
80132,Phase 2
169611,Investigative
54595,Phase 2
126342,Phase 1
166954,Preclinical
158210,Approved
91638,Approved
37416,Phase 2
118877,Discontinued in Phase 2
36917,Approved
121445,Approved
32620,Phase 2
76093,Phase 2
123252,Phase 2
133493,Approved
164465,Phase 3
74049,Phase 2
128460,Phase 3
63075,Approved
130359,Phase 2
8269,Approved
52844,Discontinued in Phase 3
145023,Phase 2
185172,Phase 2
156570,Phase 2
105645,Approved
15721,Phase 1
123874,Phase 2
38137,Approved
80220,Phase 1
190923,Approved
159553,Approved
116956,Approved
32220,Phase 2
47582,Phase 2
132317,Investigative
3285,Investigative
41957,Phase 1
176736,Phase 2
79269,Phase 2
125516,Approved
137934,Phase 1/2
49482,Phase 3
32413,Phase 2
159119,Withdrawn from market
134416,Phase 2
141886,Approved
177604,Phase 2
104476,Phase 1
16538,Phase 2
108512,Phase 2
188532,Phase 2
61317,Phase 2
79200,Phase 2
170173,Phase 1
100181,Approved
184679,Phase 2
69688,Approved
25014,Approved
42078,Phase 2
131280,Approved
103159,Phase 2
138097,Approved
127110,Phase 3
137463,Discontinued in Phase 2
60889,Phase 3
37607,Approved
31717,Phase 1
68127,Phase 3
151082,Phase 3
93097,Phase 1
101540,Phase 2
176237,Phase 2
47675,Approved
129529,Phase 2
90388,Phase 2
128081,Approved
51756,Discontinued in Phase 3
3800,Phase 2
164717,Phase 2
166044,Phase 2
2600,Phase 2
57427,Phase 2
93767,Phase 2
184167,Approved
114616,Phase 1
72710,Phase 2
65127,Phase 2
43248,Phase 1
96009,Phase 2
34513,Phase 2
22792,Approved
83646,Phase 1
107826,Phase 2
191671,Phase 1
67988,Phase 3
166447,Approved
57425,Phase 1
50127,Phase 2
97513,Phase 2
64033,Phase 1
169836,Approved
65843,Phase 3
22570,Approved
114710,Phase 2
89525,Phase 2
191051,Phase 1/2
176262,Phase 2
144300,Approved
130916,Phase 2
128,Phase 2
101349,Phase 2
108341,Phase 1
80413,Phase 2
104939,Approved
33444,Phase 2
6024,Phase 2
117499,Phase 2
52451,Approved
159418,Approved
181427,Phase 2
25482,Phase 2
42837,Phase 2
191007,Approved
189556,Patented
164817,Phase 1
150952,Approved
149284,Phase 2
21618,Approved
135518,Phase 2
32271,Phase 2
51853,Approved
134271,Investigative
26913,Phase 2
569,Phase 1
150457,Phase 1
170726,Phase 2
89290,Phase 2
190559,Phase 2
177944,Phase 3
130593,Phase 1
117404,Phase 2
8074,Approved
96952,Phase 2
123654,Phase 1
121562,Phase 2
121467,Phase 2
43334,Phase 2
181640,Patented
96272,Approved
27369,Phase 2
112963,Discontinued in Phase 2
7270,Phase 2
156626,Phase 2
181679,Phase 2
52424,Phase 1
40540,Phase 2
99711,Phase 1
5759,Phase 1
103829,Phase 2
83532,Approved
78086,Phase 1
52135,Phase 2
158538,Phase 2
175264,Approved
152934,Phase 1
184295,Phase 2
150370,Phase 3
148454,Approved
166732,Phase 2
145328,Phase 2
113603,Phase 2
106707,Phase 1
107070,Phase 1
19051,Phase 2
31874,Investigative
16468,Phase 2
127499,Investigative
116554,Approved
32213,Approved
111750,Phase 2
145511,Phase 1/2
161193,Phase 2
18686,Phase 3
40274,Phase 3
76291,Investigative
2861,Phase 1
39059,Approved
5479,Phase 2
42552,Phase 1
123638,Phase 2
145903,Phase 1
109530,Investigative
176282,Approved
131353,Phase 2
24635,Investigative
24051,Approved
107692,Phase 2
36812,Approved
150179,Phase 2
6070,Phase 1
186133,Phase 2/3
107301,Phase 1
108224,Phase 2
96758,Phase 2
65517,Phase 2
23721,Preclinical
85756,Phase 3
125049,Phase 1
40539,Phase 2
92365,Phase 3
88887,Phase 2
165961,Phase 2
113632,Phase 2
21803,Phase 2
149169,Phase 2
40215,Phase 2
69862,Phase 2
146972,Approved
13122,Phase 2
113168,Phase 2
18515,Phase 1
143819,Discontinued in Phase 1
16578,Phase 1
47041,IND submitted
129634,Phase 2
88870,Terminated
6003,Phase 2
17757,Phase 1
48991,Phase 2
74302,Approved
175735,Phase 2/3
171023,Phase 2
25478,Phase 2
65396,Discontinued in Phase 1
74977,Approved
8832,Phase 3
17805,Phase 2
144316,Phase 3
110962,Phase 2
147852,Phase 1
183853,Phase 1/2
43005,Phase 2
138218,Phase 1/2
103080,Phase 2
7619,Phase 3
126672,Discontinued in Phase 2
162944,Phase 2
170167,Phase 2
20419,Phase 2
79435,Phase 2
156977,Phase 2
5163,Phase 2
117267,Terminated
137295,Discontinued in Phase 2
72726,Phase 2
12093,Approved
58665,Phase 2
18450,Approved
95486,Investigative
74476,Phase 2
90630,Phase 2
178750,Phase 2
30172,Investigative
67707,Approved
44054,Approved
92997,Approved
38216,Phase 2
168687,Phase 3
23656,Phase 2
23607,Approved
24441,Phase 2
80669,Phase 2
28401,Investigative
180675,Phase 2
87594,Phase 3
185927,Phase 2
18219,Approved
3744,Phase 2
30331,Discontinued in Phase 2
37249,Phase 2
160549,Phase 2
92167,Phase 2
155040,Approved
46919,Phase 3
169419,Approved
150254,Phase 3
74103,Approved
5151,Phase 2
16161,Phase 2
39492,Phase 2
143591,Phase 3
3700,Approved
180660,Approved
164459,Phase 1
149712,Phase 2
72977,Phase 2
137972,Phase 2
14993,Phase 2
162843,Phase 2
73822,Phase 2
8920,Phase 3
77527,Investigative
151891,Approved
49958,Phase 3
111785,Phase 2
184476,Approved
19160,Phase 3
33283,Investigative
31405,Phase 2
36034,Approved
179972,Investigative
131617,Investigative
115021,Phase 1
84568,Phase 3
134673,Phase 2
115125,Phase 1
52530,Approved
12535,Preclinical
93567,Patented
143755,Phase 3
174547,Phase 2/3
141711,Phase 2
133241,Approved
9045,Phase 1
173927,Phase 2
191698,Terminated
178687,Phase 2
39124,Phase 3
139188,Phase 1/2
53262,Phase 2
113693,Phase 2
159222,Phase 2
27841,Phase 2
75712,Phase 2
82784,Approved
188771,Phase 2
104380,Phase 2
164893,Phase 2
116257,Phase 2
17260,Phase 2
186584,Investigative
182431,Phase 2
174201,Approved
56375,Approved
57130,Phase 3
116767,Terminated
50949,Phase 3
143787,Phase 1
36965,Phase 2
31241,Phase 1
87435,Approved
75367,Phase 2
15196,Phase 2
129162,Phase 3
82813,Approved
24378,Investigative
160478,Phase 1
166452,Phase 1
90219,Phase 2
77611,Approved
168877,Phase 3
76420,Phase 2
48246,Approved
75970,Phase 2
176710,Phase 1
87325,Discontinued in Phase 2
84688,Phase 3
114330,Phase 2
173236,Phase 2
6945,Phase 2
165374,Approved
59370,Phase 3
73799,Phase 1
148130,Phase 2
152134,Approved
170790,Phase 1
138344,Phase 2
37864,Terminated
7688,Phase 3
18545,Phase 1
12948,Phase 1
12271,Phase 1
148635,Phase 2
156405,Phase 2
180531,Phase 2
141166,Approved
20554,Phase 2
172437,Phase 2
190120,Phase 2
98284,Phase 2
68202,Phase 3
170255,Phase 2
79970,Investigative
160717,Phase 2
31519,Investigative
66097,Phase 2
120712,Approved
130975,Phase 1
171930,Discontinued in Phase 2
124643,Phase 1
77617,Phase 2
88218,Discontinued in Phase 2
3656,Phase 2
143558,Approved
168886,Phase 2
90217,Phase 3
81698,Investigative
65630,Discontinued in Phase 1
154830,Phase 2
32887,Phase 2
66419,Investigative
31814,Investigative
5495,Phase 1
32047,Phase 2
161498,Approved
33356,Phase 2
30150,Investigative
172672,Approved
126696,Phase 3
55684,Phase 2
166028,Approved
57420,Phase 1
102718,Discontinued in Phase 2
41851,Approved
73367,Phase 1
162321,Approved
87010,Phase 1/2
42080,Phase 2
133380,Approved
66948,Investigative
155958,Approved
17373,Phase 1
138434,Phase 2
124155,Phase 1
2128,Phase 2
125745,Phase 2
101478,Phase 2
117416,Approved
67296,Phase 1
164246,Phase 1
18322,Phase 1
10535,Approved
39535,Phase 2
74572,Phase 2
9736,Terminated
107581,Phase 1
87740,Phase 2
78180,Phase 2
108840,Phase 2
191015,Phase 1/2
28897,Phase 2
140389,Phase 1/2
82525,Approved
144111,Phase 1/2
182997,Investigative
80839,Phase 1
113731,Approved
3355,Investigative
38734,Approved
19045,Phase 2
166213,Phase 2
168803,Approved
144364,Phase 3
165689,Approved
62728,Approved
176513,Phase 2
176089,Phase 2
78814,Investigative
76464,Phase 2
182396,Discontinued in Phase 2
60503,Phase 2
174905,Phase 2
88069,Phase 1/2
101462,Approved
179040,Phase 2
57082,Approved
56479,Phase 2
112897,Discontinued in Phase 2
127445,Phase 2
91468,Investigative
187264,Phase 1
7567,Phase 2
123465,Phase 1
186926,Approved
26307,Approved
109495,Phase 2
88415,Phase 2
142087,Phase 2
37611,Phase 2
35598,Phase 2
148477,Phase 1
85540,Phase 3
167497,Discontinued in Phase 2
148097,Phase 2
34231,Phase 1
6467,Phase 1
65791,Phase 3
167849,Phase 2
10837,Phase 2
14989,Phase 2
188105,Phase 2
183726,Patented
15647,Phase 2
13828,Approved
178459,Phase 2
166644,Phase 3
164665,Phase 1
28199,Phase 2
113702,Phase 2
180336,Phase 2
89712,Phase 1
87732,Phase 3
80664,Phase 2
174585,Approved
133948,Investigative
56928,Phase 2
163381,Phase 2
114936,Phase 1
31430,Phase 1
139002,Approved
49419,Phase 2
74573,Phase 2
52348,Phase 2
149501,Phase 2
77367,Phase 2
147344,Phase 1/2
29677,Phase 1
5724,Phase 2
72680,Phase 2
38386,Phase 2
61241,Investigative
164922,Phase 2
167914,Phase 2
106274,Phase 2
119378,Phase 2
61015,Phase 1
14506,Phase 2
169114,Phase 2
117640,Approved
21646,Investigative
65244,Phase 2
38675,Phase 2
17299,Phase 2
35294,Phase 2
160014,Phase 2
5200,Phase 2
144232,Phase 3
82836,Approved
123511,Phase 2
18749,Phase 2
34500,Phase 2
132745,Approved
181630,Phase 2
117347,Terminated
153589,Approved
89141,Phase 2
140933,Approved
75541,Phase 2
154486,Approved
135081,Phase 2
174939,Approved
105860,Phase 2
142801,Phase 2
62132,Approved
178900,Phase 2
3782,Phase 2
84701,Phase 2
55694,Approved
98564,Phase 2
68470,Investigative
88712,Phase 2
156702,Phase 2/3
141386,Phase 1
29795,Investigative
141580,Phase 1
186370,Phase 1
28056,Phase 3
166731,Phase 2
100031,Phase 2
130259,Phase 1
108366,Phase 1/2
187760,Terminated
85020,Phase 2
164775,Phase 2
94908,Phase 2
2818,Phase 2
91590,Phase 2
113367,Phase 2
178036,Phase 1
21511,Approved
170805,Phase 1
177732,Phase 2
98418,Phase 2
173786,Phase 2
177525,Phase 2
114037,Phase 2
4253,Phase 1
58651,Phase 1
191768,Phase 1
27199,Phase 2
184462,Phase 2
51288,Phase 3
112753,Discontinued in Phase 2
36202,Phase 1
122815,Phase 2
97141,Phase 3
22007,Phase 2
90297,Approved
133307,Phase 2
115719,Phase 2
149273,Approved
17935,Discontinued in Phase 3
24513,Phase 2
164866,Phase 2
116307,Phase 2
142749,Phase 3
150242,Phase 2
46930,Withdrawn from market
80706,Approved
2408,Approved
170528,Phase 2
88481,Phase 2
134525,Phase 1
83175,Approved
167004,Phase 2
170517,Phase 1
68590,Discontinued in Phase 2
17722,Terminated
104170,Phase 2
62495,Approved
44167,Phase 2
92170,Phase 2
131302,Phase 2
108708,Phase 1
4139,Phase 2
139110,Approved
137965,Approved
106546,Phase 3
182680,Phase 2
84305,Approved
106106,Phase 2
100510,Phase 2
34870,Phase 2
121761,Phase 2
66306,Phase 3
153696,Phase 2
167048,Approved
28438,Phase 2
49914,Approved
143859,Phase 1
149119,Phase 3
169889,Preclinical
84331,Phase 2
48031,Approved
38290,Approved
87168,Terminated
137408,Phase 2
125386,Investigative
74565,Phase 1
30248,Approved
169082,Approved
152947,Phase 3
64365,Phase 2
151422,Investigative
21650,Phase 1
128527,Phase 2
147681,Phase 3
189352,Phase 2
174908,Phase 3
89583,Phase 2
85580,Investigative
187869,Phase 3
7318,Investigative
147649,Phase 1
38240,Phase 2
113462,Phase 2
147613,Phase 3
177133,Phase 2
22145,Approved
73048,Approved
75418,Discontinued in Phase 3
645,Phase 2
5387,Phase 1
138196,Phase 1/2
97681,Phase 2
159971,Phase 2
76474,Phase 2
115773,Phase 2
49002,Phase 2
32360,Approved
35079,Investigative
130402,Phase 2
45148,Phase 2
89482,Phase 2
166385,Phase 2
97908,Phase 3
2710,Approved
8810,Investigative
164256,Phase 3
39503,Phase 3
82734,Phase 1
48819,Phase 2
22326,Discontinued in Phase 2
74432,Phase 1
37227,Phase 2
15267,Approved
110613,Phase 2
84542,Phase 3
149488,Phase 1
86813,Approved
127121,Phase 2
61437,Phase 2
36227,Phase 1/2
81814,Approved
113348,Phase 2
44867,Phase 2
187047,Phase 1
99163,Phase 2
103096,Phase 2
164850,Phase 1
109579,Phase 2
113060,Phase 1
136553,Phase 3
18677,Approved
158333,Phase 2
149561,Phase 1
11727,Phase 3
51127,Phase 2
61612,Approved
189386,Phase 2
143227,Phase 3
177286,Phase 2
128497,Phase 3
17919,Phase 1
42675,Phase 2
48410,Phase 2
112666,Phase 1
61065,Phase 1
174851,Phase 2
121323,Phase 2
180535,Phase 2
107309,Discontinued in Phase 2
36361,Approved
109138,Phase 3
1605,Phase 3
117091,Phase 3
7316,Phase 1
85907,Investigative
32351,Phase 2
69665,Phase 1
43838,Approved
104563,Phase 3
176104,Approved
13468,Phase 2
164653,Phase 2
62935,Approved
87910,Approved
12070,Investigative
91619,Phase 2
125110,Approved
51503,Approved
101190,Approved
107381,Approved
74435,Phase 2
63208,Approved
39328,Phase 3
12419,Phase 2
49353,Phase 2
124613,Phase 2
165987,Phase 2
173889,Phase 3
182156,Phase 1
143377,Phase 2
13509,Phase 1
88328,Approved
14889,Phase 2
143274,Phase 2
15349,Phase 1
15205,Phase 2
141088,Approved
174576,Phase 3
58032,Phase 2
51653,Phase 1/2
68676,Discontinued in Phase 2
40607,Phase 3
153852,Phase 2
56426,Phase 2
167285,Approved
131251,Investigative
143499,Phase 1
181641,Approved
175924,Phase 2/3
137239,Discontinued in Phase 2
119247,Approved
58814,Phase 2
56269,Approved
29568,Phase 2
114905,Phase 3
98067,Phase 3
28574,Approved
15628,Phase 2
64322,Discontinued in Phase 2
183303,Phase 2
1339,Approved
68261,Approved
170292,Phase 2
178721,Phase 2
153875,Phase 2
186261,Phase 3
8579,Phase 3
39730,Phase 2
87920,Preclinical
51611,Phase 2
103827,Phase 1
21785,Phase 3
115812,Phase 2
111482,Phase 2
145803,Phase 2
121180,Approved
140310,Phase 1/2
24386,Approved
22708,Phase 2
102472,Phase 2
75647,Phase 2
37910,Phase 2
179810,Phase 2
121131,Phase 1
17703,Phase 2
441,Phase 2
108997,Phase 1
3172,Investigative
72075,Phase 1
87881,Phase 1/2
77740,Phase 1
52896,Phase 2
83750,Phase 2
152354,Terminated
12777,Phase 2
44012,Approved
97978,Phase 2
189295,Phase 3
136661,Phase 2
47442,Approved
69201,Phase 3
94765,Phase 2
37296,Phase 2
109670,Discontinued in Phase 2
42851,Phase 3
154913,Phase 1
163705,Phase 2
54437,Approved
58212,Phase 2
171236,Approved
28132,Phase 1
49649,Phase 2
92712,Phase 2
187251,Phase 3
177011,Approved
125179,Phase 3
111723,Phase 2
163420,Phase 2
59698,Phase 2
91715,Phase 2
135965,Phase 2
46032,Phase 2
123159,Phase 1
150250,Phase 3
77932,Approved
163217,Phase 2
190295,Phase 2
147001,Phase 2
32173,Phase 2
20306,Patented
165160,Phase 2
109340,Discontinued in Phase 2
60082,Approved
109868,Discontinued in Phase 2
27183,Phase 3
53821,Approved
172550,Phase 1
77524,Investigative
61887,Patented
31532,Approved
6156,Phase 2
4041,Phase 2
86407,Approved
84110,Approved
52807,Phase 2
32951,Phase 3
91387,Phase 2
52481,Phase 2
163201,Phase 1
173286,Phase 2
49803,Approved
28170,Phase 3
28319,Phase 2
34909,Phase 2
75405,Phase 2
97714,Phase 2
67472,Approved
50252,Phase 2
121822,Approved
2871,Discontinued in Phase 2
13249,Phase 2
78585,Phase 2
89597,Investigative
159537,Investigative
97622,Approved
127069,Approved
82735,Phase 2
74780,Phase 2
12476,Phase 1
91877,Phase 2
21118,Phase 1
89276,Phase 2
25307,Approved
68277,Phase 3
48663,Phase 3
108738,Phase 2
85887,Approved
118160,Phase 2
30139,Investigative
37014,Phase 2
147056,Phase 3
24223,Phase 1
2431,Approved
99244,Phase 1
146470,Phase 3
6385,Phase 1
74391,Approved
39862,Phase 2
21137,Phase 1
188675,Phase 2
121503,Approved
80883,Phase 2
81216,Phase 2
52459,Phase 3
139318,Phase 1/2
112101,Phase 1
83990,Approved
39077,Approved
23050,Approved
80424,Phase 2
161364,Approved
110889,Phase 2
159974,Phase 2
75325,Phase 2
141463,Phase 2
129484,Terminated
99292,Phase 1
156859,Phase 1/2
45826,Phase 2
1310,Approved
80980,Phase 2
122694,Phase 2
1646,Phase 1
2258,Phase 2
97378,Phase 2
17471,Phase 2
132090,Phase 2
187756,Phase 2
1330,Approved
136385,Phase 3
171886,Phase 2
85512,Approved
137039,Phase 2
63325,Investigative
138052,Approved
53145,Approved
108401,Phase 2
150933,Approved
189027,Phase 2
180210,Approved
103000,Phase 2
83870,Approved
92906,Approved
41625,Approved
29526,Phase 2
21831,Investigative
42325,Phase 2
186800,Terminated
51627,Phase 3
125800,Approved
147043,Phase 2
53405,Approved
48326,Phase 3
42716,Approved
117400,Approved
88873,Phase 2
121382,Phase 2
157587,Phase 1/2
123721,Phase 1
84284,Approved
54297,Approved
97669,Discontinued in Phase 1/2
159102,Withdrawn from market
70265,Phase 1
59987,Phase 1
52369,Phase 2
126185,Phase 2
166916,Approved
190236,Phase 2
22413,Phase 3
112281,Phase 1
27704,Phase 2
185610,Phase 2
