ID,Prediction
83013,Approved
145437,Phase 2
13288,Phase 2
157510,Phase 1
66848,Discontinued in Phase 2
83136,Approved
115810,Phase 1
179106,Patented
135436,Approved
128742,Approved
134877,Approved
92428,Phase 2
18475,Phase 2
58318,Phase 2
126308,Investigative
151385,Investigative
185558,Phase 2
171731,Approved
13459,Phase 1
168761,Preclinical
84652,Phase 3
19616,Phase 2
23210,Phase 2
19509,Patented
115461,Phase 3
180077,Approved
37603,Phase 2
96503,Phase 2
33129,Phase 2
80692,Phase 2
25662,Phase 2
136457,Phase 3
174785,Phase 2
112199,Discontinued in Phase 3
116228,Phase 2
131424,Approved
3790,Discontinued in Phase 2
150420,Phase 2
43488,Phase 3
7630,Phase 2
16482,Phase 1
191992,Approved
90086,Approved
158481,Phase 1/2
133755,Phase 2
40239,Approved
62276,Phase 1
131452,Approved
129952,Approved
63702,Phase 1
187006,Phase 1
124672,Phase 1
47451,Approved
91516,Phase 2
104117,Preclinical
32218,Phase 2
176902,Phase 2
15640,Approved
99810,Phase 2
186324,Phase 2
83721,Approved
185316,Approved
123047,Approved
83568,Approved
12199,Phase 1
2190,Discontinued in Phase 2
41039,Phase 2
27974,Phase 3
109418,Approved
48336,Approved
180130,Phase 2
17699,Patented
38336,Phase 2
119428,Phase 1
26039,Phase 2
37710,Phase 2
14059,Phase 2
41662,Phase 2
98626,Phase 2
96568,Discontinued in Phase 3
147073,Phase 3
73521,Phase 1
161104,Approved
24220,Phase 2
107078,Phase 1
44070,Phase 2
116409,Approved
50880,Phase 2
153332,Phase 1
1421,Approved
112252,Phase 1
25826,Terminated
83796,Approved
191024,Phase 1/2
178726,Approved
74344,Phase 3
163433,Phase 2
90361,Approved
108295,Phase 2
22254,Phase 2
54725,Approved
92501,Phase 1
110960,Phase 2
115695,Phase 1/2
77956,Approved
129489,Phase 1
104699,Phase 2
35909,Phase 2
65044,Phase 3
96776,Phase 3
93051,Approved
110833,Phase 1
141424,Approved
52505,Phase 2
148827,Phase 3
37264,Discontinued in Phase 2
31404,Phase 2
24280,Phase 3
24381,Approved
136141,Terminated
43208,Clinical trial
69497,Approved
27258,Phase 3
78604,Phase 2
72469,Phase 2
122362,Phase 2
142422,Phase 3
81104,Approved
142931,Phase 1/2
39089,Approved
89051,Phase 1/2
62598,Approved
88773,Phase 1
179081,Approved
59188,Phase 2
31117,Terminated
36988,Phase 2
150539,Phase 3
31745,Investigative
73082,Phase 2
94187,Phase 3
35260,Phase 2
178404,Patented
169369,Phase 2
158773,Approved
113432,Phase 2
117139,Phase 2
84537,Phase 2
40807,Investigative
156098,Investigative
93417,Phase 2
86730,Phase 2
20075,Phase 3
108590,Phase 2
153863,Approved
119213,Phase 2
112681,Discontinued in Phase 2
190755,Phase 2
52291,Approved
9880,Phase 2
156206,Phase 2
149277,Phase 2
35774,Phase 2
37353,Phase 1
161676,Terminated
27738,Phase 2
110272,Phase 2
112452,Discontinued in Phase 3
80310,Approved
141834,Approved
58141,Phase 2
168993,Approved
51914,Approved
72804,Phase 2
41055,Approved
78576,Phase 2
17366,Phase 1
613,Phase 3
67368,Approved
54818,Phase 2
119444,Phase 1
3279,Phase 2
138685,Phase 2
29085,Phase 2
100115,Phase 2
66293,Investigative
47865,Phase 3
122125,Patented
114451,Phase 1
153828,Phase 1
120115,Discontinued in Phase 2
16778,Approved
131260,Phase 2
185088,Withdrawn from market
35738,Phase 2
24485,Phase 2
75633,Phase 2
118312,Approved
129614,Approved
98089,Phase 2
119203,Phase 2
118582,Investigative
37532,Approved
165496,Phase 2
39962,Approved
186664,Phase 1
128325,Phase 3
182483,Phase 1
28756,Investigative
191989,Approved
94470,Phase 2
71685,Phase 1
124412,Phase 1
53659,Phase 1
151795,Approved
154262,Patented
142205,Approved
154266,Phase 2
16960,Phase 1
129508,Phase 2
113394,Phase 2
132809,Phase 3
172404,Phase 2
175214,Phase 2
106368,Phase 2
122728,Phase 1
56430,Approved
155381,Phase 1
30197,Discontinued in Phase 3
176037,Phase 3
98586,Phase 2
131907,Approved
46198,Phase 2
154157,Phase 2
183411,Phase 2
49092,Phase 1
50075,Approved
24346,Phase 2
140649,Phase 3
155708,Discontinued in Phase 2
82629,Phase 1
122820,Phase 1/2
9434,Approved
172736,Phase 1
74828,Terminated
149422,Phase 2
139133,Approved
43031,Phase 2
87309,Discontinued in Phase 3
153422,Phase 2
20175,Phase 2
103389,Approved
187886,Phase 1
80132,Phase 2
169611,Investigative
54595,Phase 2
126342,Phase 2
166954,Preclinical
158210,Phase 1
91638,Investigative
37416,Approved
118877,Phase 2
36917,Approved
121445,Approved
32620,Phase 2
76093,Phase 2
123252,Patented
133493,Phase 1
164465,Phase 2
74049,Approved
128460,Approved
63075,Phase 2
130359,Phase 1
8269,Approved
52844,Phase 1
145023,Investigative
185172,Phase 2
156570,Discontinued in Phase 1
105645,Investigative
15721,Approved
123874,Approved
38137,Phase 3
80220,Phase 1
190923,Withdrawn from market
159553,Approved
116956,Phase 2
32220,Phase 2
47582,Approved
132317,Approved
3285,Phase 2
41957,Phase 3
176736,Phase 2
79269,Phase 2
125516,Approved
137934,Approved
49482,Approved
32413,Phase 1
159119,Approved
134416,Phase 1
141886,Approved
177604,Phase 2
104476,Phase 2
16538,Phase 1
108512,Approved
188532,Phase 2
61317,Phase 2
79200,Phase 2
170173,Phase 2
100181,Approved
184679,Phase 2
69688,Approved
25014,Phase 2
42078,Patented
131280,Approved
103159,Approved
138097,Approved
127110,Phase 3
137463,Discontinued in Phase 2
60889,Phase 2
37607,Approved
31717,Terminated
68127,Approved
151082,Phase 3
93097,Phase 3
101540,Phase 2
176237,Discontinued in Phase 2
47675,Phase 2
129529,Phase 2
90388,Approved
128081,Approved
51756,Phase 2
3800,Discontinued in Phase 2
164717,Patented
166044,Phase 2
2600,Phase 2
57427,Phase 2
93767,Phase 2
184167,Approved
114616,Discontinued in Phase 1
72710,Phase 2
65127,Phase 2
43248,Phase 2
96009,Phase 2
34513,Phase 2
22792,Terminated
83646,Investigative
107826,Phase 2
191671,Phase 1
67988,Phase 3
166447,Phase 2
57425,Phase 2
50127,Phase 2
97513,Phase 2
64033,Approved
169836,Phase 2
65843,Phase 3
22570,Phase 2
114710,Investigative
89525,Phase 2
191051,Approved
176262,Phase 2
144300,Phase 2
130916,Phase 2
128,Phase 2
101349,Phase 3
108341,Approved
80413,Approved
104939,Patented
33444,Approved
6024,Phase 1
117499,Approved
52451,Approved
159418,Approved
181427,Phase 2
25482,Phase 2
42837,Approved
191007,Approved
189556,Phase 3
164817,Phase 1
150952,Approved
149284,Investigative
21618,Phase 1
135518,Approved
32271,Phase 2
51853,Phase 2
134271,Phase 1
26913,Phase 2
569,Phase 3
150457,Phase 2
170726,Approved
89290,Phase 2
190559,Phase 1
177944,Phase 3
130593,Phase 1
117404,Approved
8074,Approved
96952,Phase 2
123654,Phase 1
121562,Phase 2
121467,Phase 2
43334,Phase 2
181640,Phase 1
96272,Approved
27369,Phase 1
112963,Discontinued in Phase 2
7270,Terminated
156626,Phase 1
181679,Phase 2
52424,Phase 1
40540,Phase 2
99711,Phase 1
5759,Phase 1
103829,Phase 2
83532,Approved
78086,Approved
52135,Approved
158538,Phase 3
175264,Phase 1
152934,Phase 1
184295,Phase 2
150370,Investigative
148454,Phase 3
166732,Phase 2
145328,Phase 2
113603,Phase 2
106707,Approved
107070,Phase 1
19051,Phase 2
31874,Terminated
16468,Patented
127499,Investigative
116554,Phase 2
32213,Phase 2
111750,Phase 2
145511,Phase 1/2
161193,Phase 2
18686,Phase 2
40274,Phase 2
76291,Phase 2
2861,Phase 1
39059,Approved
5479,Approved
42552,Phase 2
123638,Phase 2
145903,Phase 3
109530,Terminated
176282,Phase 2
131353,Phase 3
24635,Phase 2/3
24051,Terminated
107692,Approved
36812,Approved
150179,Phase 2
6070,Investigative
186133,Investigative
107301,Phase 2
108224,Phase 2
96758,Phase 2
65517,Phase 2
23721,Preclinical
85756,Approved
125049,Approved
40539,Approved
92365,Phase 2
88887,Phase 2
165961,Investigative
113632,Phase 2
21803,Approved
149169,Phase 2
40215,Phase 2
69862,Phase 2
146972,Phase 3
13122,Phase 1
113168,Investigative
18515,Phase 3
143819,Phase 2
16578,Phase 1
47041,IND submitted
129634,Phase 2
88870,Patented
6003,Phase 2
17757,Approved
48991,Approved
74302,Phase 2
175735,Approved
171023,Phase 2
25478,Phase 2
65396,Discontinued in Phase 2
74977,Phase 1/2
8832,Phase 1
17805,Patented
144316,Investigative
110962,Approved
147852,Phase 3
183853,Terminated
43005,Approved
138218,Approved
103080,Phase 1
7619,Approved
126672,Approved
162944,Phase 2
170167,Phase 2
20419,Approved
79435,Phase 2
156977,Phase 1
5163,Phase 2
117267,Approved
137295,Discontinued in Phase 2
72726,Phase 2
12093,Phase 2
58665,Phase 1
18450,Investigative
95486,Investigative
74476,Approved
90630,Approved
178750,Phase 2
30172,Phase 2
67707,Approved
44054,Phase 2
92997,Phase 2
38216,Investigative
168687,Phase 2
23656,Withdrawn from market
23607,Terminated
24441,Phase 2
80669,Phase 2
28401,Phase 2
180675,Patented
87594,Phase 2
185927,Phase 3
18219,Investigative
3744,Discontinued in Phase 2
30331,Phase 2
37249,Discontinued in Phase 2
160549,Phase 2
92167,Phase 2
155040,Phase 1
46919,Phase 3
169419,Phase 2
150254,Phase 2
74103,Approved
5151,Phase 1
16161,Phase 1
39492,Phase 2
143591,Phase 2
3700,Phase 2
180660,Phase 1
164459,Phase 1
149712,Phase 2
72977,Phase 2
137972,Phase 1
14993,Phase 1
162843,Phase 2
73822,Discontinued in Phase 3
8920,Approved
77527,Investigative
151891,Phase 1
49958,Approved
111785,Phase 1/2
184476,Withdrawn from market
19160,Phase 2
33283,Approved
31405,Phase 2
36034,Phase 3
179972,Approved
131617,Approved
115021,Phase 2
84568,Phase 3
134673,Approved
115125,Phase 3
52530,Approved
12535,Approved
93567,Phase 1/2
143755,Phase 2
174547,Approved
141711,Phase 2
133241,Phase 1
9045,Phase 1
173927,Phase 2
191698,Phase 1
178687,Phase 1/2
39124,Phase 2
139188,Approved
53262,Phase 2
113693,Phase 2
159222,Phase 1
27841,Phase 3
75712,Phase 2
82784,Phase 2
188771,Phase 2
104380,Phase 2
164893,Phase 2
116257,Phase 3
17260,Approved
186584,Investigative
182431,Phase 1
174201,Phase 2
56375,Phase 1
57130,Approved
116767,Approved
50949,Phase 2
143787,Phase 2
36965,Discontinued in Phase 2
31241,Phase 3
87435,Approved
75367,Phase 1
15196,Phase 1
129162,Approved
82813,Phase 2
24378,Phase 2
160478,Phase 1
166452,Phase 2
90219,Phase 1
77611,Phase 2
168877,Terminated
76420,Phase 2
48246,Approved
75970,Approved
176710,Phase 2
87325,Investigative
84688,Phase 3
114330,Phase 1
173236,Phase 1
6945,Phase 2
165374,Phase 2
59370,Approved
73799,Phase 2
148130,Phase 2
152134,Phase 1
170790,Phase 1/2
138344,Approved
37864,Phase 1
7688,Preclinical
18545,Phase 2
12948,Patented
12271,Approved
148635,Phase 3
156405,Phase 2
180531,Phase 1
141166,Approved
20554,Approved
172437,Phase 1
190120,Phase 2
98284,Discontinued in Phase 1/2
68202,Phase 3
170255,Phase 2
79970,Phase 3
160717,Phase 2
31519,Approved
66097,Phase 2
120712,Approved
130975,Phase 2
171930,Phase 2
124643,Phase 1
77617,Phase 2
88218,Approved
3656,Phase 2
143558,Phase 2
168886,Phase 2
90217,Phase 3
81698,Approved
65630,Discontinued in Phase 2
154830,Phase 2
32887,Phase 2
66419,Investigative
31814,Terminated
5495,Phase 1
32047,Phase 2
161498,Approved
33356,Phase 2
30150,Phase 2
172672,Investigative
126696,Approved
55684,Phase 2
166028,Phase 2
57420,Phase 1
102718,Investigative
41851,Approved
73367,Phase 2
162321,Approved
87010,Approved
42080,Phase 2
133380,Terminated
66948,Phase 2/3
155958,Terminated
17373,Approved
138434,Approved
124155,Approved
2128,Investigative
125745,Phase 2
101478,Phase 2b
117416,Phase 2
67296,Phase 1
164246,Phase 1
18322,Investigative
10535,Phase 2
39535,Approved
74572,Approved
9736,Investigative
107581,Phase 2
87740,Phase 1
78180,Phase 3
108840,Phase 2
191015,Approved
28897,Investigative
140389,Phase 3
82525,Approved
144111,Phase 1
182997,Investigative
80839,Approved
113731,Phase 2
3355,Phase 2
38734,Approved
19045,Approved
166213,Phase 2
168803,Approved
144364,Investigative
165689,Phase 2
62728,Phase 2
176513,Phase 2
176089,Phase 2
78814,Phase 2
76464,Phase 2
182396,Investigative
60503,Phase 2
174905,Phase 3
88069,Phase 1/2
101462,Phase 2
179040,Approved
57082,Approved
56479,Phase 2
112897,Discontinued in Phase 2
127445,Phase 2
91468,Approved
187264,Phase 1
7567,Approved
123465,Approved
186926,Approved
26307,Terminated
109495,Approved
88415,Approved
142087,Phase 2
37611,Approved
35598,Phase 2
148477,Phase 3
85540,Approved
167497,Discontinued in Phase 2
148097,Phase 2
34231,Phase 1
6467,Investigative
65791,Investigative
167849,Phase 4
10837,Phase 2
14989,Phase 1
188105,Phase 2
183726,Phase 2
15647,Phase 2
13828,Patented
178459,Phase 2
166644,Phase 3
164665,Phase 1
28199,Approved
113702,Approved
180336,Phase 1
89712,Phase 2
87732,Phase 2
80664,Phase 2
174585,Phase 2
133948,Phase 2
56928,Phase 2
163381,Phase 2
114936,Phase 3
31430,Phase 2
139002,Approved
49419,Approved
74573,Approved
52348,Approved
149501,Phase 2
77367,Phase 2
147344,Phase 1/2
29677,Terminated
5724,Phase 1
72680,Phase 2
38386,Approved
61241,Phase 1/2
164922,Phase 2
167914,Phase 2
106274,Phase 1
119378,Phase 2
61015,Phase 3
14506,Phase 1/2
169114,Phase 2
117640,Approved
21646,Approved
65244,Phase 2
38675,Phase 2
17299,Phase 1/2
35294,Phase 2
160014,Phase 2
5200,Approved
144232,Investigative
82836,Approved
123511,Patented
18749,Approved
34500,Approved
132745,Approved
181630,Phase 2
117347,Approved
153589,Phase 2
89141,Phase 2
140933,Approved
75541,Phase 2
154486,Phase 2
135081,Approved
174939,Approved
105860,Phase 3
142801,Phase 2
62132,Discontinued in Phase 3
178900,Approved
3782,Phase 2
84701,Phase 3
55694,Phase 1
98564,Discontinued in Phase 1/2
68470,Phase 2
88712,Patented
156702,Discontinued in Phase 2
141386,Approved
29795,Investigative
141580,Approved
186370,Approved
28056,Phase 2
166731,Approved
100031,Phase 2
130259,Phase 2
108366,Patented
187760,Phase 2
85020,Phase 3
164775,Phase 2
94908,Phase 2
2818,Phase 2
91590,Phase 2
113367,Phase 2
178036,Phase 1
21511,Phase 2
170805,Approved
177732,Phase 2
98418,Phase 2
173786,Phase 2
177525,Phase 2
114037,Phase 2
4253,Phase 1
58651,Phase 1
191768,Phase 1
27199,Phase 2
184462,Phase 2
51288,Phase 2
112753,Discontinued in Phase 2
36202,Phase 2
122815,Approved
97141,Phase 3
22007,Approved
90297,Phase 2
133307,Phase 2
115719,Phase 2
149273,Phase 3
17935,Phase 1
24513,Phase 2
164866,Phase 2
116307,Phase 2
142749,Phase 2
150242,Phase 2
46930,Terminated
80706,Approved
2408,Approved
170528,Phase 2
88481,Patented
134525,Phase 2
83175,Approved
167004,Phase 2
170517,Phase 1/2
68590,Phase 1
17722,Phase 1
104170,Phase 2
62495,Phase 2
44167,Phase 2
92170,Approved
131302,Phase 3
108708,Approved
4139,Phase 1
139110,Approved
137965,Approved
106546,Phase 2
182680,Phase 2
84305,Approved
106106,Phase 1
100510,Phase 2
34870,Phase 2
121761,Discontinued in Phase 2
66306,Investigative
153696,Phase 1
167048,Preclinical
28438,Phase 2
49914,Phase 1/2
143859,Phase 2
149119,Phase 2
169889,Phase 1
84331,Approved
48031,Approved
38290,Phase 2
87168,Investigative
137408,Phase 3
125386,Investigative
74565,Phase 2
30248,Approved
169082,Phase 2
152947,Approved
64365,Approved
151422,Approved
21650,Approved
128527,Phase 1
147681,Phase 2
189352,Phase 2
174908,Phase 2
89583,Phase 1
85580,Investigative
187869,Discontinued in Phase 3
7318,Phase 1
147649,Phase 1
38240,Phase 2
113462,Phase 2
147613,Phase 2
177133,Phase 2
22145,Phase 2
73048,Approved
75418,Phase 1
645,Phase 2
5387,Investigative
138196,Approved
97681,Phase 2
159971,Investigative
76474,Phase 2
115773,Approved
49002,Phase 1
32360,Phase 2
35079,Investigative
130402,Discontinued in Phase 2
45148,Phase 2
89482,Phase 3
166385,Phase 2
97908,Phase 2
2710,Approved
8810,Approved
164256,Phase 2
39503,Phase 2
82734,Approved
48819,Phase 1
22326,Phase 1
74432,Approved
37227,Approved
15267,Patented
110613,Discontinued in Phase 2
84542,Phase 2
149488,Phase 1/2
86813,Phase 1
127121,Phase 2
61437,Phase 2
36227,Phase 2
81814,Approved
113348,Phase 2
44867,Phase 2
187047,Approved
99163,Phase 2
103096,Approved
164850,Phase 1
109579,Phase 2
113060,Phase 1
136553,Phase 2
18677,Phase 2
158333,Preclinical
149561,Phase 1
11727,Phase 1
51127,Phase 2
61612,Withdrawn from market
189386,Approved
143227,Phase 2
177286,Phase 2
128497,Phase 3
17919,Phase 2
42675,Phase 2
48410,Phase 2
112666,Phase 1
61065,Phase 2
174851,Phase 3
121323,Phase 2
180535,Phase 1
107309,Approved
36361,Phase 2
109138,Approved
1605,Phase 2
117091,Phase 3
7316,Phase 1
85907,Investigative
32351,Phase 1
69665,Approved
43838,Phase 2
104563,Phase 1
176104,Phase 2
13468,Phase 1
164653,Phase 2
62935,Phase 2
87910,Discontinued in Phase 2
12070,Phase 2
91619,Phase 2
125110,Phase 2
51503,Approved
101190,Discontinued in Phase 3
107381,Phase 2
74435,Approved
63208,Phase 2
39328,Phase 2
12419,Patented
49353,Approved
124613,Phase 2
165987,Patented
173889,Phase 1
182156,Phase 3
143377,Phase 2
13509,Approved
88328,Phase 2
14889,Phase 1/2
143274,Phase 2
15349,Approved
15205,Patented
141088,Approved
174576,Phase 3
58032,Phase 2
51653,Phase 1
68676,Phase 2
40607,Approved
153852,Phase 2
56426,Approved
167285,Approved
131251,Approved
143499,Phase 2
181641,Phase 1/2
175924,Approved
137239,Discontinued in Phase 2
119247,Investigative
58814,Phase 2
56269,Approved
29568,Phase 2
114905,Phase 2
98067,Phase 3
28574,Phase 2
15628,Approved
64322,Approved
183303,Phase 2
1339,Approved
68261,Approved
170292,Phase 2
178721,Phase 2
153875,Phase 2
186261,Terminated
8579,Investigative
39730,Approved
87920,Phase 1
51611,Approved
103827,Phase 2
21785,Approved
115812,Phase 2
111482,Phase 1
145803,Investigative
121180,Phase 1/2
140310,Approved
24386,Phase 2
22708,Approved
102472,Approved
75647,Approved
37910,Phase 2
179810,Phase 2
121131,Phase 1
17703,Phase 2
441,Phase 2
108997,Phase 3
3172,Phase 1
72075,Phase 2
87881,Phase 1/2
77740,Phase 2
52896,Phase 2
83750,Approved
152354,Phase 2
12777,Phase 1/2
44012,Phase 2
97978,Phase 2
189295,Phase 3
136661,Phase 2
47442,Approved
69201,Approved
94765,Phase 2
37296,Approved
109670,Discontinued in Phase 2
42851,Approved
154913,Phase 3
163705,Phase 2
54437,Phase 2
58212,Phase 1
171236,Phase 2
28132,Phase 2
49649,Phase 2
92712,Investigative
187251,Terminated
177011,Approved
125179,Discontinued in Phase 2
111723,Phase 1
163420,Phase 2
59698,Phase 3
91715,Phase 2
135965,Discontinued in Phase 1
46032,Phase 2
123159,Phase 1
150250,Phase 2
77932,Approved
163217,Phase 2
190295,Approved
147001,Phase 2
32173,Phase 2
20306,Approved
165160,Phase 1
109340,Discontinued in Phase 2
60082,Phase 2
109868,Discontinued in Phase 2
27183,Phase 2
53821,Approved
172550,Phase 1
77524,Investigative
61887,Approved
31532,Phase 1
6156,Phase 1
4041,Phase 1
86407,Phase 1/2
84110,Investigative
52807,Phase 2
32951,Phase 3
91387,Approved
52481,Approved
163201,Phase 1
173286,Approved
49803,Approved
28170,Phase 2
28319,Phase 2
34909,Phase 1
75405,Phase 2
97714,Phase 2
67472,Approved
50252,Discontinued in Phase 2
121822,Approved
2871,Discontinued in Phase 3
13249,Phase 2
78585,Phase 2
89597,Preclinical
159537,Phase 2
97622,Phase 3
127069,Approved
82735,Approved
74780,Approved
12476,Approved
91877,Approved
21118,Phase 2
89276,Phase 2
25307,Approved
68277,Phase 3
48663,Phase 1
108738,Investigative
85887,Approved
118160,Terminated
30139,Approved
37014,Phase 2
147056,Phase 2
24223,Phase 1
2431,Approved
99244,Phase 2
146470,Phase 2
6385,Investigative
74391,Approved
39862,Approved
21137,Phase 2
188675,Phase 2
121503,Phase 2
80883,Terminated
81216,Phase 2
52459,Approved
139318,Approved
112101,Phase 1
83990,Phase 2
39077,Approved
23050,Approved
80424,Approved
161364,Discontinued in Phase 1
110889,Approved
159974,Phase 2
75325,Phase 2
141463,Phase 2
129484,Approved
99292,Phase 1
156859,Phase 1
45826,Phase 3
1310,Approved
80980,Approved
122694,Phase 1
1646,Phase 1
2258,Phase 2
97378,Phase 2
17471,Phase 2
132090,Approved
187756,Phase 1
1330,Approved
136385,Phase 2
171886,Phase 2
85512,Approved
137039,Phase 2
63325,Approved
138052,Approved
53145,Phase 2
108401,Phase 2
150933,Phase 1
189027,Phase 2
180210,Phase 1
103000,Phase 2
83870,Approved
92906,Phase 2
41625,Phase 1
